Origin_airport,Destination_airport,Total_Passengers,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
CRW,MCO,7541,38.3731002807617,-81.5932006835938,28.4293994903564,-81.3089981079102
LRD,EKO,7506,27.5438003540039,-99.4616012573242,40.8249015808105,-115.791999816895
RNO,MCI,7495,39.4990997314453,-119.767997741699,39.2976,-94.713898
RNO,ANC,7494,39.4990997314453,-119.767997741699,61.1744003295898,-149.996002197266
OMA,SEA,7489,41.3031997680664,-95.8940963745117,47.4490013122559,-122.30899810791
EKO,TUS,7477,40.8249015808105,-115.791999816895,32.1161003112793,-110.94100189209
MYR,MHT,7473,33.6796989441,-78.9282989502,42.9325981140137,-71.4356994628906
CLE,PDX,7467,41.4117012024,-81.8498001099,45.58869934,-122.5979996
ATL,FCA,7460,33.6366996765137,-84.4281005859375,48.3105010986328,-114.255996704102
TLH,GNV,7439,30.3964996337891,-84.3503036499023,29.6900997162,-82.2717971802
MSO,BTM,7433,46.91630173,-114.0910034,45.9547996520996,-112.497001647949
EKO,COS,7421,40.8249015808105,-115.791999816895,38.805801391602,-104.70099639893
JFK,ORH,7413,40.63980103,-73.77890015,42.2672996520996,-71.8757019042969
ORH,PGD,7402,42.2672996520996,-71.8757019042969,26.92020035,-81.9905014
DCA,ILM,7393,38.8521,-77.037697,34.2705993652344,-77.9026031494141
LAX,MTJ,7383,33.94250107,-118.4079971,38.5097999573,-107.893997192
JAN,EWR,7360,32.3111991882,-90.0758972168,40.6925010681152,-74.168701171875
MIA,SAT,7359,25.7931995391846,-80.2906036376953,29.5337009429932,-98.4698028564453
EKO,SJC,7344,40.8249015808105,-115.791999816895,37.3625984191895,-121.929000854492
VEL,SLC,7327,40.4408989,-109.5100021,40.7883987426758,-111.977996826172
SLC,GCC,7326,40.7883987426758,-111.977996826172,44.3488998413,-105.539001465
SLN,MCI,7322,38.7910003662109,-97.6521987915039,39.2976,-94.713898
CMH,ACY,7317,39.9980010986328,-82.8918991088867,39.4575996398926,-74.5772018432617
CMI,PIA,7312,40.03919983,-88.27809906,40.6641998291,-89.6932983398
ORH,JFK,7300,42.2672996520996,-71.8757019042969,40.63980103,-73.77890015
DCA,SBY,7293,38.8521,-77.037697,38.3404998779297,-75.5102996826172
BOS,ART,7278,42.36429977,-71.00520325,43.9919013977051,-76.0216979980469
SFO,RFD,7266,37.6189994812012,-122.375,42.1954002380371,-89.0971984863281
FAT,EKO,7258,36.7761993408203,-119.718002319336,40.8249015808105,-115.791999816895
LGA,COS,7257,40.77719879,-73.87259674,38.805801391602,-104.70099639893
EKO,CYS,7249,40.8249015808105,-115.791999816895,41.15570068,-104.8119965
FMN,DRO,7239,36.7411994934,-108.230003357,37.1515007019,-107.753997803
SFO,OKC,7229,37.6189994812012,-122.375,35.3931007385254,-97.600700378418
MWH,PDX,7224,47.20769882,-119.3199997,45.58869934,-122.5979996
RFD,MDW,7211,42.1954002380371,-89.0971984863281,41.7859992980957,-87.7524032592773
LBL,DDC,7197,37.0442009,-100.9599991,37.7634010314941,-99.9655990600586
ISO,ACY,7192,35.331401825,-77.6088027954,39.4575996398926,-74.5772018432617
BUF,MCI,7191,42.94049835,-78.73220062,39.2976,-94.713898
MGW,DCA,7180,39.64289856,-79.91629791,38.8521,-77.037697
OMA,SAT,7179,41.3031997680664,-95.8940963745117,29.5337009429932,-98.4698028564453
EKO,FAT,7177,40.8249015808105,-115.791999816895,36.7761993408203,-119.718002319336
CDC,LAS,7170,37.701000213623,-113.098999023438,36.08010101,-115.1520004
MSN,MQT,7170,43.1399002075195,-89.3375015258789,46.3535995483,-87.395401001
DFW,DFW,7167,32.896800994873,-97.0380020141602,32.896800994873,-97.0380020141602
RDD,SEA,7148,40.50899887,-122.2929993,47.4490013122559,-122.30899810791
BOS,TUL,7146,42.36429977,-71.00520325,36.1983985900879,-95.8880996704102
DAY,BDL,7139,39.902400970459,-84.2193984985352,41.9388999939,-72.6831970215
BNA,OKC,7138,36.1245002746582,-86.6781997680664,35.3931007385254,-97.600700378418
DCA,AUS,7126,38.8521,-77.037697,30.1944999694824,-97.6698989868164
DCA,OKC,7104,38.8521,-77.037697,35.3931007385254,-97.600700378418
CRP,SAT,7077,27.7703990936279,-97.5011978149414,29.5337009429932,-98.4698028564453
JAC,CVG,7073,43.6072998046875,-110.737998962402,39.0488014221,-84.6678009033
DSM,PIA,7055,41.5340003967285,-93.6631011962891,40.6641998291,-89.6932983398
PGD,ORH,7048,26.92020035,-81.9905014,42.2672996520996,-71.8757019042969
ACY,RIC,7046,39.4575996398926,-74.5772018432617,37.505199432373,-77.3197021484375
ABE,ORH,7038,40.652099609375,-75.440803527832,42.2672996520996,-71.8757019042969
ESC,EAU,7037,45.7226982117,-87.0936965942,44.8657989501953,-91.4842987060547
LAX,RIC,7023,33.94250107,-118.4079971,37.505199432373,-77.3197021484375
SCK,AZA,7010,37.894199371338,-121.2379989624,33.30780029,-111.6549988
ATY,STC,6997,44.91400146,-97.15470123,45.5466003417969,-94.0598983764648
MTJ,LAX,6993,38.5097999573,-107.893997192,33.94250107,-118.4079971
MCI,SLN,6988,39.2976,-94.713898,38.7910003662109,-97.6521987915039
OKC,MDT,6980,35.3931007385254,-97.600700378418,40.1935005188,-76.7633972168
GRI,MCI,6978,40.9674987792969,-98.3096008300781,39.2976,-94.713898
FCA,ATL,6975,48.3105010986328,-114.255996704102,33.6366996765137,-84.4281005859375
AZA,SCK,6911,33.30780029,-111.6549988,37.894199371338,-121.2379989624
SLC,PIA,6905,40.7883987426758,-111.977996826172,40.6641998291,-89.6932983398
MFR,EKO,6897,42.3741989135742,-122.873001098633,40.8249015808105,-115.791999816895
BOS,OMA,6891,42.36429977,-71.00520325,41.3031997680664,-95.8940963745117
EKO,DSM,6890,40.8249015808105,-115.791999816895,41.5340003967285,-93.6631011962891
ACY,CMH,6872,39.4575996398926,-74.5772018432617,39.9980010986328,-82.8918991088867
ORD,POB,6869,41.97859955,-87.90480042,35.1708984375,-79.014503479004
AEX,SVN,6863,31.3274002075195,-92.5497970581055,32.00999832,-81.14569855
SAT,OMA,6845,29.5337009429932,-98.4698028564453,41.3031997680664,-95.8940963745117
MOT,EKO,6841,48.2593994140625,-101.279998779297,40.8249015808105,-115.791999816895
JMS,ABR,6838,46.92969894,-98.67819977,45.4491004943848,-98.4217987060547
MEM,PDX,6837,35.0424003601074,-89.9766998291016,45.58869934,-122.5979996
HOU,RNO,6835,29.64539909,-95.27890015,39.4990997314453,-119.767997741699
EWN,PGV,6833,35.0730018616,-77.0429000854,35.6352005,-77.38529968
IAD,PGV,6831,38.94449997,-77.45580292,35.6352005,-77.38529968
JAC,BIL,6830,43.6072998046875,-110.737998962402,45.8077011108398,-108.542999267578
ICT,RNO,6820,37.6498985290527,-97.4330978393555,39.4990997314453,-119.767997741699
HOU,IND,6775,29.64539909,-95.27890015,39.7173,-86.294403
ABI,LAS,6767,32.4113006592,-99.6819000244,36.08010101,-115.1520004
BOS,OKC,6757,42.36429977,-71.00520325,35.3931007385254,-97.600700378418
ART,BOS,6755,43.9919013977051,-76.0216979980469,42.36429977,-71.00520325
DRO,FMN,6753,37.1515007019,-107.753997803,36.7411994934,-108.230003357
SLC,SPI,6742,40.7883987426758,-111.977996826172,39.84410095,-89.67790222
MSP,MYR,6733,44.8819999695,-93.2218017578,33.6796989441,-78.9282989502
LAS,DRO,6730,36.08010101,-115.1520004,37.1515007019,-107.753997803
GSO,ILM,6723,36.0978012084961,-79.9373016357422,34.2705993652344,-77.9026031494141
GRB,AZA,6716,44.4850997924805,-88.1296005249023,33.30780029,-111.6549988
AVL,IAD,6704,35.4361991882324,-82.5418014526367,38.94449997,-77.45580292
EWR,CHO,6695,40.6925010681152,-74.168701171875,38.138599395752,-78.4529037475586
BUF,PVD,6694,42.94049835,-78.73220062,41.7326011657715,-71.4204025268555
ATL,RFD,6680,33.6366996765137,-84.4281005859375,42.1954002380371,-89.0971984863281
GPT,JAX,6676,30.4073009490967,-89.0700988769531,30.4941005706787,-81.6878967285156
AZA,FWA,6672,33.30780029,-111.6549988,40.97850037,-85.19509888
PIT,OKC,6663,40.49150085,-80.23290253,35.3931007385254,-97.600700378418
HSV,LGA,6658,34.637199401855,-86.775100708008,40.77719879,-73.87259674
SFO,OMA,6658,37.6189994812012,-122.375,41.3031997680664,-95.8940963745117
DAY,LEX,6655,39.902400970459,-84.2193984985352,38.0364990234375,-84.6059036254883
FSM,FYV,6652,35.3366012573242,-94.3674011230469,36.0051002502441,-94.1700973510742
CAK,IND,6639,40.9160995483398,-81.4421997070312,39.7173,-86.294403
SLC,ABI,6621,40.7883987426758,-111.977996826172,32.4113006592,-99.6819000244
LEX,DAY,6615,38.0364990234375,-84.6059036254883,39.902400970459,-84.2193984985352
CMH,CHA,6597,39.9980010986328,-82.8918991088867,35.0353012084961,-85.2037963867188
PWM,ACY,6590,43.64619827,-70.30930328,39.4575996398926,-74.5772018432617
YNG,CLE,6586,41.26070023,-80.67910004,41.4117012024,-81.8498001099
GPT,LAS,6574,30.4073009490967,-89.0700988769531,36.08010101,-115.1520004
MYR,BUF,6571,33.6796989441,-78.9282989502,42.94049835,-78.73220062
SFB,AVP,6563,28.7775993347168,-81.2375030517578,41.3385009766,-75.7233963013
LAX,RFD,6561,33.94250107,-118.4079971,42.1954002380371,-89.0971984863281
EKO,IAH,6547,40.8249015808105,-115.791999816895,29.9843997955322,-95.3414001464844
LEX,MSP,6532,38.0364990234375,-84.6059036254883,44.8819999695,-93.2218017578
BOS,GRR,6531,42.36429977,-71.00520325,42.88079834,-85.52279663
BUF,MYR,6521,42.94049835,-78.73220062,33.6796989441,-78.9282989502
EKO,ABI,6516,40.8249015808105,-115.791999816895,32.4113006592,-99.6819000244
JAX,GPT,6511,30.4941005706787,-81.6878967285156,30.4073009490967,-89.0700988769531
LIT,EKO,6509,34.7294006348,-92.2242965698,40.8249015808105,-115.791999816895
MCI,GRI,6508,39.2976,-94.713898,40.9674987792969,-98.3096008300781
FWA,AZA,6501,40.97850037,-85.19509888,33.30780029,-111.6549988
MSP,CHS,6499,44.8819999695,-93.2218017578,32.89860153,-80.04049683
BMI,SPI,6498,40.47710037,-88.91590118,39.84410095,-89.67790222
PDX,MWH,6497,45.58869934,-122.5979996,47.20769882,-119.3199997
LSE,DTW,6495,43.879002,-91.256699,42.2123985290527,-83.353401184082
PBI,GPT,6492,26.6832008361816,-80.0955963134766,30.4073009490967,-89.0700988769531
ACY,PWM,6489,39.4575996398926,-74.5772018432617,43.64619827,-70.30930328
MSP,LEX,6485,44.8819999695,-93.2218017578,38.0364990234375,-84.6059036254883
RNO,SAT,6468,39.4990997314453,-119.767997741699,29.5337009429932,-98.4698028564453
CHO,EWR,6459,38.138599395752,-78.4529037475586,40.6925010681152,-74.168701171875
RNO,AUS,6459,39.4990997314453,-119.767997741699,30.1944999694824,-97.6698989868164
EKO,MFR,6457,40.8249015808105,-115.791999816895,42.3741989135742,-122.873001098633
MCI,RNO,6445,39.2976,-94.713898,39.4990997314453,-119.767997741699
AVP,SFB,6445,41.3385009766,-75.7233963013,28.7775993347168,-81.2375030517578
CLE,DSM,6416,41.4117012024,-81.8498001099,41.5340003967285,-93.6631011962891
CVG,CKB,6406,39.0488014221,-84.6678009033,39.2966003418,-80.2281036377
FLL,AVL,6374,26.0725994110107,-80.152702331543,35.4361991882324,-82.5418014526367
GCC,SLC,6368,44.3488998413,-105.539001465,40.7883987426758,-111.977996826172
PGD,AZO,6352,26.92020035,-81.9905014,42.2349014282227,-85.5521011352539
CHS,MSP,6349,32.89860153,-80.04049683,44.8819999695,-93.2218017578
AZA,GRB,6347,33.30780029,-111.6549988,44.4850997924805,-88.1296005249023
LAS,CDC,6345,36.08010101,-115.1520004,37.701000213623,-113.098999023438
SLC,VEL,6325,40.7883987426758,-111.977996826172,40.4408989,-109.5100021
FAY,ILM,6323,34.9911994934082,-78.8803024291992,34.2705993652344,-77.9026031494141
OKC,BNA,6314,35.3931007385254,-97.600700378418,36.1245002746582,-86.6781997680664
EKO,SGF,6313,40.8249015808105,-115.791999816895,37.24570084,-93.38860321
BOS,SFB,6302,42.36429977,-71.00520325,28.7775993347168,-81.2375030517578
HOU,FTW,6291,29.64539909,-95.27890015,32.8198013306,-97.3623962402
SFB,MHT,6285,28.7775993347168,-81.2375030517578,42.9325981140137,-71.4356994628906
SLC,AMA,6280,40.7883987426758,-111.977996826172,35.2193984985352,-101.706001281738
FLL,FWA,6278,26.0725994110107,-80.152702331543,40.97850037,-85.19509888
BGR,MSP,6277,44.8073997497559,-68.8281021118164,44.8819999695,-93.2218017578
DTW,LSE,6268,42.2123985290527,-83.353401184082,43.879002,-91.256699
DEC,SPI,6264,39.8345985412598,-88.8656997680664,39.84410095,-89.67790222
GEG,TUS,6247,47.6198997497559,-117.533996582031,32.1161003112793,-110.94100189209
IND,CAK,6240,39.7173,-86.294403,40.9160995483398,-81.4421997070312
DDC,LBL,6238,37.7634010314941,-99.9655990600586,37.0442009,-100.9599991
AZO,PGD,6231,42.2349014282227,-85.5521011352539,26.92020035,-81.9905014
BTR,STL,6231,30.53319931,-91.14959717,38.7486991882324,-90.370002746582
IND,EKO,6225,39.7173,-86.294403,40.8249015808105,-115.791999816895
CHA,CMH,6197,35.0353012084961,-85.2037963867188,39.9980010986328,-82.8918991088867
GPT,PBI,6190,30.4073009490967,-89.0700988769531,26.6832008361816,-80.0955963134766
MHT,PWM,6187,42.9325981140137,-71.4356994628906,43.64619827,-70.30930328
DCA,LFT,6185,38.8521,-77.037697,30.20529938,-91.98760223
MDW,CHS,6181,41.7859992980957,-87.7524032592773,32.89860153,-80.04049683
SFB,BOS,6180,28.7775993347168,-81.2375030517578,42.36429977,-71.00520325
OMA,IAD,6176,41.3031997680664,-95.8940963745117,38.94449997,-77.45580292
ABE,JFK,6174,40.652099609375,-75.440803527832,40.63980103,-73.77890015
EKO,CID,6159,40.8249015808105,-115.791999816895,41.8847007751465,-91.7108001708984
EKO,ORD,6159,40.8249015808105,-115.791999816895,41.97859955,-87.90480042
EKO,EUG,6158,40.8249015808105,-115.791999816895,44.1245994567871,-123.21199798584
FTW,HOU,6153,32.8198013306,-97.3623962402,29.64539909,-95.27890015
MSP,ABE,6148,44.8819999695,-93.2218017578,40.652099609375,-75.440803527832
MYR,MSP,6140,33.6796989441,-78.9282989502,44.8819999695,-93.2218017578
RDD,LMT,6128,40.50899887,-122.2929993,42.1561012268066,-121.733001708984
TUS,OKC,6128,32.1161003112793,-110.94100189209,35.3931007385254,-97.600700378418
TUS,GEG,6125,32.1161003112793,-110.94100189209,47.6198997497559,-117.533996582031
ORD,BIS,6120,41.97859955,-87.90480042,46.7727012634277,-100.746002197266
MSY,RIC,6111,29.9934005737305,-90.2580032348633,37.505199432373,-77.3197021484375
POB,AEX,6108,35.1708984375,-79.014503479004,31.3274002075195,-92.5497970581055
SLC,SBN,6088,40.7883987426758,-111.977996826172,41.7086982727051,-86.3172988891602
MCO,TTN,6088,28.4293994903564,-81.3089981079102,40.2766990661621,-74.8134994506836
JFK,SAT,6082,40.63980103,-73.77890015,29.5337009429932,-98.4698028564453
MDW,TUL,6071,41.7859992980957,-87.7524032592773,36.1983985900879,-95.8880996704102
AVL,FLL,6064,35.4361991882324,-82.5418014526367,26.0725994110107,-80.152702331543
SAN,BHM,6059,32.7336006165,-117.190002441,33.56290054,-86.75350189
RFD,ATL,6051,42.1954002380371,-89.0971984863281,33.6366996765137,-84.4281005859375
AEX,POB,6046,31.3274002075195,-92.5497970581055,35.1708984375,-79.014503479004
DRO,ABQ,6044,37.1515007019,-107.753997803,35.0401992797852,-106.609001159668
DCA,XNA,6026,38.8521,-77.037697,36.281898,-94.306801
ILM,FAY,6024,34.2705993652344,-77.9026031494141,34.9911994934082,-78.8803024291992
PDX,AUS,6008,45.58869934,-122.5979996,30.1944999694824,-97.6698989868164
RDM,SJC,6008,44.2541008,-121.1500015,37.3625984191895,-121.929000854492
LNK,OMA,6006,40.851001739502,-96.7592010498047,41.3031997680664,-95.8940963745117
BOS,COS,6006,42.36429977,-71.00520325,38.805801391602,-104.70099639893
SEA,PDT,5995,47.4490013122559,-122.30899810791,45.695098877,-118.841003418
SJC,RDM,5993,37.3625984191895,-121.929000854492,44.2541008,-121.1500015
MDT,DCA,5983,40.1935005188,-76.7633972168,38.8521,-77.037697
CLE,JHW,5967,41.4117012024,-81.8498001099,42.15340042,-79.25800323
MSP,GPT,5967,44.8819999695,-93.2218017578,30.4073009490967,-89.0700988769531
CLE,YNG,5962,41.4117012024,-81.8498001099,41.26070023,-80.67910004
SGF,BMI,5960,37.24570084,-93.38860321,40.47710037,-88.91590118
IAD,OMA,5918,38.94449997,-77.45580292,41.3031997680664,-95.8940963745117
LEX,ROA,5913,38.0364990234375,-84.6059036254883,37.3255004883,-79.975402832
CYS,EKO,5907,41.15570068,-104.8119965,40.8249015808105,-115.791999816895
PHL,COS,5900,39.871898651123,-75.241096496582,38.805801391602,-104.70099639893
BNA,GPT,5893,36.1245002746582,-86.6781997680664,30.4073009490967,-89.0700988769531
MCE,VIS,5883,37.28469849,-120.5139999,36.3186988831,-119.392997742
SEA,OMA,5872,47.4490013122559,-122.30899810791,41.3031997680664,-95.8940963745117
PBI,RIC,5855,26.6832008361816,-80.0955963134766,37.505199432373,-77.3197021484375
LNK,SFO,5850,40.851001739502,-96.7592010498047,37.6189994812012,-122.375
LAX,LGA,5830,33.94250107,-118.4079971,40.77719879,-73.87259674
OKC,OPF,5824,35.3931007385254,-97.600700378418,25.90699959,-80.27839661
BIL,GCC,5822,45.8077011108398,-108.542999267578,44.3488998413,-105.539001465
LAS,GPT,5822,36.08010101,-115.1520004,30.4073009490967,-89.0700988769531
ROA,CHO,5818,37.3255004883,-79.975402832,38.138599395752,-78.4529037475586
MIA,BHM,5818,25.7931995391846,-80.2906036376953,33.56290054,-86.75350189
ORD,ALO,5817,41.97859955,-87.90480042,42.5570983886719,-92.4002990722656
MIA,SHV,5797,25.7931995391846,-80.2906036376953,32.4466018676758,-93.8255996704102
DAL,DRO,5795,32.8470993041992,-96.8517990112305,37.1515007019,-107.753997803
SAT,JFK,5795,29.5337009429932,-98.4698028564453,40.63980103,-73.77890015
RNO,DSM,5795,39.4990997314453,-119.767997741699,41.5340003967285,-93.6631011962891
PHL,OKC,5782,39.871898651123,-75.241096496582,35.3931007385254,-97.600700378418
ABQ,DRO,5775,35.0401992797852,-106.609001159668,37.1515007019,-107.753997803
AMA,STL,5774,35.2193984985352,-101.706001281738,38.7486991882324,-90.370002746582
AMA,BNA,5756,35.2193984985352,-101.706001281738,36.1245002746582,-86.6781997680664
DSM,CLE,5749,41.5340003967285,-93.6631011962891,41.4117012024,-81.8498001099
SFO,LGA,5740,37.6189994812012,-122.375,40.77719879,-73.87259674
PVD,BUF,5710,41.7326011657715,-71.4204025268555,42.94049835,-78.73220062
CKB,CVG,5693,39.2966003418,-80.2281036377,39.0488014221,-84.6678009033
ACY,JFK,5690,39.4575996398926,-74.5772018432617,40.63980103,-73.77890015
RNO,HOU,5680,39.4990997314453,-119.767997741699,29.64539909,-95.27890015
JHW,CLE,5669,42.15340042,-79.25800323,41.4117012024,-81.8498001099
MCO,APF,5645,28.4293994903564,-81.3089981079102,26.1525993347,-81.7752990723
GPT,BNA,5643,30.4073009490967,-89.0700988769531,36.1245002746582,-86.6781997680664
AHN,ATL,5640,33.948600769043,-83.326301574707,33.6366996765137,-84.4281005859375
RFD,PGD,5639,42.1954002380371,-89.0971984863281,26.92020035,-81.9905014
TVC,DFW,5635,44.7414016723633,-85.5821990966797,32.896800994873,-97.0380020141602
FLL,RFD,5632,26.0725994110107,-80.152702331543,42.1954002380371,-89.0971984863281
BGR,STL,5613,44.8073997497559,-68.8281021118164,38.7486991882324,-90.370002746582
ALO,ORD,5611,42.5570983886719,-92.4002990722656,41.97859955,-87.90480042
ROA,ACY,5580,37.3255004883,-79.975402832,39.4575996398926,-74.5772018432617
MHT,ACY,5577,42.9325981140137,-71.4356994628906,39.4575996398926,-74.5772018432617
FWA,IND,5568,40.97850037,-85.19509888,39.7173,-86.294403
FLL,PIA,5567,26.0725994110107,-80.152702331543,40.6641998291,-89.6932983398
DTW,FSD,5560,42.2123985290527,-83.353401184082,43.5820007324,-96.741897583
DAL,PHX,5551,32.8470993041992,-96.8517990112305,33.4342994689941,-112.012001037598
ATW,OSH,5547,44.2580986023,-88.5190963745,43.9844017028809,-88.556999206543
EKO,GFK,5544,40.8249015808105,-115.791999816895,47.949299,-97.176102
STP,MDW,5542,44.9345016479492,-93.0599975585938,41.7859992980957,-87.7524032592773
ACY,ROA,5540,39.4575996398926,-74.5772018432617,37.3255004883,-79.975402832
SNA,SCK,5535,33.67570114,-117.8679962,37.894199371338,-121.2379989624
GSO,GPT,5530,36.0978012084961,-79.9373016357422,30.4073009490967,-89.0700988769531
DRO,DAL,5526,37.1515007019,-107.753997803,32.8470993041992,-96.8517990112305
BNA,SFB,5520,36.1245002746582,-86.6781997680664,28.7775993347168,-81.2375030517578
RNO,OKC,5517,39.4990997314453,-119.767997741699,35.3931007385254,-97.600700378418
IAD,ANC,5512,38.94449997,-77.45580292,61.1744003295898,-149.996002197266
SCK,SNA,5509,37.894199371338,-121.2379989624,33.67570114,-117.8679962
DFW,TVC,5502,32.896800994873,-97.0380020141602,44.7414016723633,-85.5821990966797
EKO,LBF,5487,40.8249015808105,-115.791999816895,41.12620163,-100.6839981
EAU,ESC,5483,44.8657989501953,-91.4842987060547,45.7226982117,-87.0936965942
GCC,CPR,5478,44.3488998413,-105.539001465,42.90800095,-106.4639969
MSP,BGR,5473,44.8819999695,-93.2218017578,44.8073997497559,-68.8281021118164
MAF,SAT,5471,31.9424991607666,-102.202003479004,29.5337009429932,-98.4698028564453
EUG,EKO,5467,44.1245994567871,-123.21199798584,40.8249015808105,-115.791999816895
MSP,ESC,5467,44.8819999695,-93.2218017578,45.7226982117,-87.0936965942
BRO,SLC,5459,25.9067993164062,-97.4259033203125,40.7883987426758,-111.977996826172
VIS,MCE,5457,36.3186988831,-119.392997742,37.28469849,-120.5139999
CAE,BOS,5453,33.9388008117676,-81.119499206543,42.36429977,-71.00520325
SVN,AEX,5434,32.00999832,-81.14569855,31.3274002075195,-92.5497970581055
ABE,PGD,5429,40.652099609375,-75.440803527832,26.92020035,-81.9905014
RFD,FLL,5418,42.1954002380371,-89.0971984863281,26.0725994110107,-80.152702331543
LGA,BTR,5414,40.77719879,-73.87259674,30.53319931,-91.14959717
HOU,SLC,5408,29.64539909,-95.27890015,40.7883987426758,-111.977996826172
RNO,LNK,5404,39.4990997314453,-119.767997741699,40.851001739502,-96.7592010498047
RDD,SMF,5397,40.50899887,-122.2929993,38.6954002380371,-121.591003417969
GFK,FAR,5385,47.949299,-97.176102,46.9207000732422,-96.815803527832
XNA,CLE,5385,36.281898,-94.306801,41.4117012024,-81.8498001099
EKO,MSN,5381,40.8249015808105,-115.791999816895,43.1399002075195,-89.3375015258789
GSO,PGD,5372,36.0978012084961,-79.9373016357422,26.92020035,-81.9905014
FAR,GFK,5368,46.9207000732422,-96.815803527832,47.949299,-97.176102
SEA,BHM,5357,47.4490013122559,-122.30899810791,33.56290054,-86.75350189
AVP,ELM,5350,41.3385009766,-75.7233963013,42.1599006652832,-76.8916015625
BNA,AMA,5348,36.1245002746582,-86.6781997680664,35.2193984985352,-101.706001281738
SLC,FOE,5327,40.7883987426758,-111.977996826172,38.9509010315,-95.6635971069
EWR,SHV,5324,40.6925010681152,-74.168701171875,32.4466018676758,-93.8255996704102
SLC,EAU,5315,40.7883987426758,-111.977996826172,44.8657989501953,-91.4842987060547
BMI,EKO,5305,40.47710037,-88.91590118,40.8249015808105,-115.791999816895
MDW,STP,5302,41.7859992980957,-87.7524032592773,44.9345016479492,-93.0599975585938
ANC,ANC,5300,61.1744003295898,-149.996002197266,61.1744003295898,-149.996002197266
XNA,DCA,5299,36.281898,-94.306801,38.8521,-77.037697
OMA,RNO,5287,41.3031997680664,-95.8940963745117,39.4990997314453,-119.767997741699
FWA,FLL,5285,40.97850037,-85.19509888,26.0725994110107,-80.152702331543
STL,EKO,5278,38.7486991882324,-90.370002746582,40.8249015808105,-115.791999816895
CLE,XNA,5273,41.4117012024,-81.8498001099,36.281898,-94.306801
SNA,ABI,5270,33.67570114,-117.8679962,32.4113006592,-99.6819000244
ATL,GJT,5267,33.6366996765137,-84.4281005859375,39.1223983765,-108.527000427
OAK,SAT,5255,37.7212982177734,-122.221000671387,29.5337009429932,-98.4698028564453
LAS,SPI,5244,36.08010101,-115.1520004,39.84410095,-89.67790222
BNA,DAL,5232,36.1245002746582,-86.6781997680664,32.8470993041992,-96.8517990112305
MSY,FNT,5231,29.9934005737305,-90.2580032348633,42.9654006958008,-83.7435989379883
DCA,LIT,5225,38.8521,-77.037697,34.7294006348,-92.2242965698
EKO,MOT,5221,40.8249015808105,-115.791999816895,48.2593994140625,-101.279998779297
CMI,HUF,5213,40.03919983,-88.27809906,39.4514999389648,-87.3076019287109
SFO,BHM,5204,37.6189994812012,-122.375,33.56290054,-86.75350189
BOS,LIT,5201,42.36429977,-71.00520325,34.7294006348,-92.2242965698
SBP,SJC,5199,35.2368011475,-120.641998291,37.3625984191895,-121.929000854492
SPI,LAS,5193,39.84410095,-89.67790222,36.08010101,-115.1520004
PGD,GSO,5177,26.92020035,-81.9905014,36.0978012084961,-79.9373016357422
RDU,AVL,5176,35.8776016235352,-78.7874984741211,35.4361991882324,-82.5418014526367
VIS,LAS,5169,36.3186988831,-119.392997742,36.08010101,-115.1520004
HOB,ROW,5167,32.6875,-103.2170029,33.3016014099121,-104.53099822998
DAY,ACY,5147,39.902400970459,-84.2193984985352,39.4575996398926,-74.5772018432617
SGF,MCI,5126,37.24570084,-93.38860321,39.2976,-94.713898
LCH,BPT,5122,30.1261005401611,-93.2232971191406,29.9507999420166,-94.0206985473633
BIS,ORD,5121,46.7727012634277,-100.746002197266,41.97859955,-87.90480042
CAK,OMA,5113,40.9160995483398,-81.4421997070312,41.3031997680664,-95.8940963745117
PHL,SHV,5109,39.871898651123,-75.241096496582,32.4466018676758,-93.8255996704102
ATL,CMI,5109,33.6366996765137,-84.4281005859375,40.03919983,-88.27809906
HON,ABR,5108,44.3852005004883,-98.2285003662109,45.4491004943848,-98.4217987060547
BDL,DAY,5107,41.9388999939,-72.6831970215,39.902400970459,-84.2193984985352
DCA,LAN,5105,38.8521,-77.037697,42.7787017822266,-84.58740234375
ACY,DAY,5097,39.4575996398926,-74.5772018432617,39.902400970459,-84.2193984985352
LAX,JAC,5091,33.94250107,-118.4079971,43.6072998046875,-110.737998962402
SHR,BIL,5083,44.7691993713379,-106.980003356934,45.8077011108398,-108.542999267578
IAD,FAY,5072,38.94449997,-77.45580292,34.9911994934082,-78.8803024291992
GPT,GSO,5067,30.4073009490967,-89.0700988769531,36.0978012084961,-79.9373016357422
BOS,TYS,5061,42.36429977,-71.00520325,35.81100082,-83.9940033
OMA,BOS,5059,41.3031997680664,-95.8940963745117,42.36429977,-71.00520325
EKO,EAU,5056,40.8249015808105,-115.791999816895,44.8657989501953,-91.4842987060547
SFB,BNA,5056,28.7775993347168,-81.2375030517578,36.1245002746582,-86.6781997680664
SJC,SAT,5053,37.3625984191895,-121.929000854492,29.5337009429932,-98.4698028564453
SFO,MDT,5049,37.6189994812012,-122.375,40.1935005188,-76.7633972168
SBN,EKO,5032,41.7086982727051,-86.3172988891602,40.8249015808105,-115.791999816895
IND,FWA,5027,39.7173,-86.294403,40.97850037,-85.19509888
IMT,MSP,5016,45.8184013367,-88.1145019531,44.8819999695,-93.2218017578
LAX,MDT,5013,33.94250107,-118.4079971,40.1935005188,-76.7633972168
